Id,NamaUnor,DiatasanId
466D9577BFF70F89E050640A29022FEF,------Sub Bagian Tata Usaha,466D9577BFF60F89E050640A29022FEF
466D9577BFF80F89E050640A29022FEF,------Seksi Pengembangan Produk,466D9577BFF60F89E050640A29022FEF
8ae483a768cb79aa0168daa2245e1f7c,------Seksi Pengujian Mutu,466D9577BFF60F89E050640A29022FEF
f56ab51d-7d25-46e6-9938-1f1f7ac97a90,------Kelompok Jabatan Fungsional,466D9577BFF60F89E050640A29022FEF
466D9577C0320F89E050640A29022FEF,----Cabang Dinas Kelautan Dan Perikanan Kabupaten Tuban,466D9577BFDD0F89E050640A29022FEF
8ae483a7686035f401687438d5df2e05,------SEKSI KONSERVASI KELAUTAN,466D9577C0320F89E050640A29022FEF
8ae483a7686035f40168743947ac2e6a,------SEKSI VERIFIKASI PERIZINAN,466D9577C0320F89E050640A29022FEF
8ae483a7686035f401687439ec552f4f,------SUB BAGIAN TATA USAHA,466D9577C0320F89E050640A29022FEF
8ae483a7686035f40168743a4ebb2f80,----CABANG DINAS KELAUTAN DAN PERIKANAN KABUPATEN BLITAR,466D9577BFDD0F89E050640A29022FEF
8ae483a7686035f40168743aaf7e2fed,------SUB BAGIAN TATA USAHA,8ae483a7686035f40168743a4ebb2f80
8ae483a7686035f40168743b09d23070,------SEKSI KONSERVASI KELAUTAN,8ae483a7686035f40168743a4ebb2f80
8ae483a7686035f40168743b71f830a1,------SEKSI VERIFIKASI PERIZINAN,8ae483a7686035f40168743a4ebb2f80
fe231d68-e715-4817-8dac-6b1cb61e9052,------Kelompok Jabatan Fungsional,8ae483a7686035f40168743a4ebb2f80
24f2b438-64d6-4342-b7a3-6a87bc8c4cbd,----KELOMPOK JABATAN FUNGSIONAL,466D9577BFDD0F89E050640A29022FEF
466D9577C0330F89E050640A29022FEF,--Dinas Kepemudaan dan Olahraga,466D9577BD220F89E050640A29022FEF
466D9577C03C0F89E050640A29022FEF,----Bidang Olahraga Prestasi,466D9577C0330F89E050640A29022FEF
466D9577C03D0F89E050640A29022FEF,------Seksi Olahraga Rekreasi,466D9577C03C0F89E050640A29022FEF
466D9577C03E0F89E050640A29022FEF,------Seksi Olahraga Pendidikan dan Prestasi,466D9577C03C0F89E050640A29022FEF
466D9577C03F0F89E050640A29022FEF,------Seksi Olahraga Khusus,466D9577C03C0F89E050640A29022FEF
466D9577C0400F89E050640A29022FEF,----Bidang Pembudayaan Olahraga,466D9577C0330F89E050640A29022FEF
466D9577C0410F89E050640A29022FEF,------Seksi Kerjasama Pemuda dan Olahraga,466D9577C0400F89E050640A29022FEF
466D9577C0420F89E050640A29022FEF,------Seksi Pengembangan Kreativitas,466D9577C0400F89E050640A29022FEF
466D9577C0430F89E050640A29022FEF,------Seksi Sarana dan Prasarana,466D9577C0400F89E050640A29022FEF
466D9577C0440F89E050640A29022FEF,----Bidang Kepramukaan,466D9577C0330F89E050640A29022FEF
466D9577C0450F89E050640A29022FEF,------Seksi Penguatan Tata Kelola Kelembagaan,466D9577C0440F89E050640A29022FEF
466D9577C0460F89E050640A29022FEF,------Seksi Peningkatan Kualitas Sumber Daya Manusia,466D9577C0440F89E050640A29022FEF
466D9577C0470F89E050640A29022FEF,"------Seksi Standarisasi, Akreditasi dan Sertifikasi",466D9577C0440F89E050640A29022FEF
466D9577C0340F89E050640A29022FEF,----Sekretariat,466D9577C0330F89E050640A29022FEF
466D9577C0350F89E050640A29022FEF,------Sub Bagian Umum Dan Kepegawaian,466D9577C0340F89E050640A29022FEF
466D9577C0360F89E050640A29022FEF,------Sub Bagian Penyusunan Program dan Anggaran,466D9577C0340F89E050640A29022FEF
466D9577C0370F89E050640A29022FEF,------Sub Bagian Keuangan,466D9577C0340F89E050640A29022FEF
466D9577C0380F89E050640A29022FEF,----Bidang Kepemudaan,466D9577C0330F89E050640A29022FEF
466D9577C0390F89E050640A29022FEF,------Seksi Penyadaran Pemuda,466D9577C0380F89E050640A29022FEF
466D9577C03A0F89E050640A29022FEF,------Seksi Pemberdayaan Pemuda,466D9577C0380F89E050640A29022FEF
466D9577C03B0F89E050640A29022FEF,------Seksi Pengembangan Pemuda,466D9577C0380F89E050640A29022FEF
466D9577C0480F89E050640A29022FEF,----Kelompok Jabatan Fungsional,466D9577C0330F89E050640A29022FEF
466D9577C0490F89E050640A29022FEF,--Dinas Kesehatan,466D9577BD220F89E050640A29022FEF
466D9577C05D0F89E050640A29022FEF,----UPT RSUD Karsa Husada Batu,466D9577C0490F89E050640A29022FEF
466D9577C05E0F89E050640A29022FEF,------Sub Bagian Tata Usaha,466D9577C05D0F89E050640A29022FEF
466D9577C05F0F89E050640A29022FEF,------Seksi Pelayanan Medis,466D9577C05D0F89E050640A29022FEF
466D9577C0600F89E050640A29022FEF,------Seksi Upaya Kesehatan Masyarakat dan Penelitian dan Pengembangan,466D9577C05D0F89E050640A29022FEF
466D9577C0610F89E050640A29022FEF,----UPT RSUD Mohammad Noer Pamekasan,466D9577C0490F89E050640A29022FEF
466D9577C0620F89E050640A29022FEF,------Sub Bagian Tata Usaha,466D9577C0610F89E050640A29022FEF
466D9577C0630F89E050640A29022FEF,------Seksi Pelayanan Medis,466D9577C0610F89E050640A29022FEF
466D9577C0640F89E050640A29022FEF,------Seksi Upaya Kesehatan Masyarakat dan Penelitian dan Pengembangan,466D9577C0610F89E050640A29022FEF
466D9577C0650F89E050640A29022FEF,----RSUD Sumberglagah,466D9577C0490F89E050640A29022FEF
466D9577C0660F89E050640A29022FEF,------Sub Bagian Tata Usaha,466D9577C0650F89E050640A29022FEF
a783e965-ba0f-4acd-b74f-165805e04a8c,--------SUB BAGIAN UMUM DAN KEPEGAWAIAN,466D9577C0660F89E050640A29022FEF
466D9577C0670F89E050640A29022FEF,------Seksi Pelayanan Medis,466D9577C0650F89E050640A29022FEF
466D9577C0680F89E050640A29022FEF,------Seksi Upaya Kesehatan Masyarakat dan Penelitian dan Pengembangan,466D9577C0650F89E050640A29022FEF
4337f334-f0a0-4d01-be84-a3be24007818,------BIDANG UKM DAN PENUNJANG NON MEDIK,466D9577C0650F89E050640A29022FEF
466D9577C0690F89E050640A29022FEF,----RSUD DAHA HUSADA,466D9577C0490F89E050640A29022FEF
466D9577C06A0F89E050640A29022FEF,------Bagian Tata Usaha,466D9577C0690F89E050640A29022FEF
466D9577C06B0F89E050640A29022FEF,------Bidang Pelayanan Medis,466D9577C0690F89E050640A29022FEF
466D9577C06C0F89E050640A29022FEF,------Seksi UKM & LITBANG,466D9577C0690F89E050640A29022FEF
53db9460-99b9-4c80-94ad-d16699aaecb2,------INSTALASI BEDAH SENTRAL,466D9577C0690F89E050640A29022FEF
d44a22da-c18d-4395-a060-5330e38b1e62,------INSTALASI GAWAT DARURAT,466D9577C0690F89E050640A29022FEF
79ddd2a5-1ca9-4de1-95b2-cce101c167db,------Instalasi Rawat Jalan,466D9577C0690F89E050640A29022FEF
25331738-fabf-4fb1-8e7d-7f1d1eddbe28,--------KLINIK BEDAH,79ddd2a5-1ca9-4de1-95b2-cce101c167db
430db31d-30ef-457b-8382-cd7266cba7cf,--------KLINIK ANAK,79ddd2a5-1ca9-4de1-95b2-cce101c167db
d4c0c16f-f138-401c-a233-77505b20de62,--------KLINIK KULIT DAN KELAMIN,79ddd2a5-1ca9-4de1-95b2-cce101c167db
120deaf9-c0ba-482f-90b7-fd0b3a7f8c8d,--------KLINIK GIGI,79ddd2a5-1ca9-4de1-95b2-cce101c167db
c8ba8080-fda8-4301-9ec4-f7b518ebc273,--------KLINIK ORTHOPEDI,79ddd2a5-1ca9-4de1-95b2-cce101c167db
91201c08-7e63-4a43-b441-9a57293ccbc9,--------KLINIK PARU,79ddd2a5-1ca9-4de1-95b2-cce101c167db
680ae472-1a4f-485c-821e-14b98d720502,--------KLINIK UMUM,79ddd2a5-1ca9-4de1-95b2-cce101c167db
e1198290-880f-4a1f-9d41-43a6b25c49b2,--------KLINIK PENYAKIT DALAM,79ddd2a5-1ca9-4de1-95b2-cce101c167db
7e19e039-d7eb-49b0-8c25-4e791fd5bae8,--------KLINIK MATA,79ddd2a5-1ca9-4de1-95b2-cce101c167db
a033585b-3c90-41b5-b3de-c01ca6c06e6f,--------KLINIK OBGYN,79ddd2a5-1ca9-4de1-95b2-cce101c167db
7e786b1d-6aba-4ff7-a69f-1a5eeb72ea8b,--------KLINIK THT KL,79ddd2a5-1ca9-4de1-95b2-cce101c167db
a2562d26-c3f3-4397-8758-b8cb2e638278,--------KLINIK JANTUNG,79ddd2a5-1ca9-4de1-95b2-cce101c167db
8df24a8f-c70f-467b-8a8a-8b0f68c97204,--------KLINIK VCT,79ddd2a5-1ca9-4de1-95b2-cce101c167db
f3476135-1ff8-4ff8-a222-367aac9d8b9f,--------KLINIK KUSTA,79ddd2a5-1ca9-4de1-95b2-cce101c167db
02d938da-5db4-4c5f-a269-3987887417a3,--------KLINIK NEUROLOGI,79ddd2a5-1ca9-4de1-95b2-cce101c167db
f51ebabc-d991-4c86-b78e-25153889f7ff,------INSTALASI REHABILITASI MEDIK,466D9577C0690F89E050640A29022FEF
d1a26c5a-7636-4006-a24a-d43a02fadee0,------INSTALASI GIZI,466D9577C0690F89E050640A29022FEF
d4946407-fbda-4948-aec3-48f522f44dfb,------INSTALASI RAWAT INAP,466D9577C0690F89E050640A29022FEF
67fa88b8-b413-4d54-b565-4a4ad85743f0,--------RAWAT INAP ICU,d4946407-fbda-4948-aec3-48f522f44dfb
59c952a7-0dae-484a-aa4a-25d373d03958,--------RAWAT INAP PERINATOLOGI,d4946407-fbda-4948-aec3-48f522f44dfb
14d03135-daf2-4af3-852c-cb77670ba226,--------RAWAT INAP KAMAR BERSALIN VK,d4946407-fbda-4948-aec3-48f522f44dfb
2ab022d2-eb7a-44f2-8a9e-a97f6967241f,------INSTALASI LABORATORIUM,466D9577C0690F89E050640A29022FEF
9e8fab70-2fb3-4bee-a654-3486a2f76645,------INSTALASI SARANA DAN PRASARANA RS,466D9577C0690F89E050640A29022FEF
df551908-a732-4361-ac31-019b67adb3ea,------INSTALASI RADIOLOGI,466D9577C0690F89E050640A29022FEF
59235ff3-4a3e-4746-9354-67508c112381,------INSTALASI FARMASI,466D9577C0690F89E050640A29022FEF
cb04227a-e0ab-415a-95e0-833ce67c26b1,------BAGIAN SUNGRAM,466D9577C0690F89E050640A29022FEF
beb624ef-f56a-46dd-80eb-4a159cbdc5e5,------BAGIAN KEUANGAN,466D9577C0690F89E050640A29022FEF
efe6548b-48fe-4aef-9848-0a05774716c6,------UNIT REKAM MEDIK,466D9577C0690F89E050640A29022FEF
83df60dd-1ebb-4b05-94f5-db0053c73319,------BAGIAN UMUM,466D9577C0690F89E050640A29022FEF
c8757eea-bfa7-4256-a182-643fe66fe210,------BAGIAN DATA JAMINAN KESEHATAN,466D9577C0690F89E050640A29022FEF
1eaf03b1-2bca-44dd-a77d-b4732ea8af5b,------BAGIAN KEPEGAWAIAN,466D9577C0690F89E050640A29022FEF
4015b97a-1f2d-437d-852a-51dd5bb0145a,------UNIT LAUNDRY,466D9577C0690F89E050640A29022FEF
4afa2265-524a-4838-be3c-4908956ec6ba,------BAGIAN DIKLAT,466D9577C0690F89E050640A29022FEF
3c14fb96-0cd9-420c-954a-4e76ee0ad359,------BAGIAN IT,466D9577C0690F89E050640A29022FEF
466D9577C0710F89E050640A29022FEF,----UPT RSUD Husada Prima,466D9577C0490F89E050640A29022FEF
466D9577C0720F89E050640A29022FEF,------Sub Bagian Tata Usaha,466D9577C0710F89E050640A29022FEF
466D9577C0730F89E050640A29022FEF,------Seksi Pelayanan Medis,466D9577C0710F89E050640A29022FEF
466D9577C0740F89E050640A29022FEF,------Seksi Upaya Kesehatan Masyarakat dan Penelitian dan Pengembangan,466D9577C0710F89E050640A29022FEF
466D9577C0750F89E050640A29022FEF,----RS PARU MANGUHARJO PROVINSI JAWA TIMUR,466D9577C0490F89E050640A29022FEF
466D9577C0760F89E050640A29022FEF,------Bagian Tata Usaha,466D9577C0750F89E050640A29022FEF
d0a75fb4-2cfb-427a-b1f9-0980a8aa6fdf,--------Sub Bagian Umum Dan Kepegawaian,466D9577C0760F89E050640A29022FEF
5c6182b1-6474-4247-b651-fe6654e36ed0,--------Sub Bagian Keuangan Dan Perencanaan,466D9577C0760F89E050640A29022FEF
f8440e9d-6b79-4e64-bb1b-54b3db84f7c3,----------KEUANGAN,5c6182b1-6474-4247-b651-fe6654e36ed0
2cbd6c8c-ee17-4d5a-bb27-7eaf35ec7244,--------UMUM DAN KEPEGAWAIAN,466D9577C0760F89E050640A29022FEF
466D9577C0770F89E050640A29022FEF,------Bidang Pelayanan Medis,466D9577C0750F89E050640A29022FEF
a16d978d-aca5-4c08-9974-49355565140a,--------Seksi Pelayanan Medis Dan Keperawatan,466D9577C0770F89E050640A29022FEF
80fc1c15-4c7f-4750-b9ca-fb8c616ffb24,----------Instalasi Farmasi,a16d978d-aca5-4c08-9974-49355565140a
aea46c54-a754-47e6-8c30-2bc2256f6f25,----------INSTALASI GAWAT DARURAT,a16d978d-aca5-4c08-9974-49355565140a
ff220c35-00d1-4ba3-bd6f-57acb934a2e6,----------INSTALASI RADIOLOGI,a16d978d-aca5-4c08-9974-49355565140a
ba7c5e2b-0e92-4e9e-81cd-7051b66fef44,--------Seksi Penunjang Medis,466D9577C0770F89E050640A29022FEF
4a18bfb9-8f2f-45b5-8fff-f9bc34eabcd9,----------INSTALASI OK PARU,ba7c5e2b-0e92-4e9e-81cd-7051b66fef44
a6762f03-5b8f-4884-b96e-c502942ad5f2,----------CSSD DAN LAUNDRY,ba7c5e2b-0e92-4e9e-81cd-7051b66fef44
3338f493-51fa-4850-8419-993fa957abab,----------KAMAR JENAZAH,ba7c5e2b-0e92-4e9e-81cd-7051b66fef44
b1695b30-851c-4410-8dff-784779d93740,--------SEKSI PELAYANAN MEDIS DAN PENUNJANG,466D9577C0770F89E050640A29022FEF
b1d84838-abc2-441a-9f8d-ee14a5b31ae9,----------INSTALASI INTENSIVE CARE UNIT,b1695b30-851c-4410-8dff-784779d93740
2f26b586-ca45-4f51-a4fd-09816de04585,----------INSTALASI GIZI,b1695b30-851c-4410-8dff-784779d93740
82e0c772-0e82-4778-882c-14e1f16ca66c,----------INSTALASI RAWAT JALAN,b1695b30-851c-4410-8dff-784779d93740
35f4c27a-4920-40f3-97fa-667193ca24f1,----------INSTALASI RAWAT INAP,b1695b30-851c-4410-8dff-784779d93740
523d46c8-f13c-449e-b7e6-e8d1f81b6466,----------INSTALASI LABORATORIUM,b1695b30-851c-4410-8dff-784779d93740
466D9577C0780F89E050640A29022FEF,"------Bidang Upaya Kesehatan Masyarakat, Penelitian dan Pengembangan",466D9577C0750F89E050640A29022FEF
a6a986ab-8cf2-43b6-9baa-ffcf305b75cc,--------Seksi Upaya Kesehatan Masyarakat,466D9577C0780F89E050640A29022FEF
f9e663db-bbf1-4240-a4d2-79d8b9574f4b,--------Seksi Penelitian Dan Pengembangan,466D9577C0780F89E050640A29022FEF
0e07f477-d1c0-4b1f-be6a-578a58825aaf,--------PROGRAM KESEHATAN DAN UPAYA KESEHATAN MASYARAKAT,466D9577C0780F89E050640A29022FEF
ed4f431c-3f8c-4f24-b29d-3de03dcb20ff,--------Seksi Penelitian dan Pengembangan,466D9577C0780F89E050640A29022FEF
f1e738bf-180c-4cea-a1af-8ba81ba1843f,--------SEKSI UPAYA KESEHATAN MASYARAKAT DAN PENELITIAN DAN PENGEMBANGAN,466D9577C0780F89E050640A29022FEF
5ec6269b-f6d1-4555-a710-7a3a67a23d02,----------PROMOSI KESEHATAN DAN KEPUASAN PELANGGAN,f1e738bf-180c-4cea-a1af-8ba81ba1843f
bf30c287-6228-4206-8c69-de40c5f767d3,"----------KESEHATAN LINGKUNGAN, PENELITIAN DAN PENGEMBANGAN, PENDIDIKAN DAN PELATIHAN",f1e738bf-180c-4cea-a1af-8ba81ba1843f
e0c7fc8c-53aa-4b1d-ad8a-7a5e1802acd6,------SUB BAGIAN TATA USAHA,466D9577C0750F89E050640A29022FEF
7f08f6b8-2c22-47db-9bd1-4367027eca1a,--------IPS RS DAN ASET,e0c7fc8c-53aa-4b1d-ad8a-7a5e1802acd6
9eb2b99c-ff3f-4de9-ac2b-d338809fd140,--------UMUM DAN KEPEGAWAIAN,e0c7fc8c-53aa-4b1d-ad8a-7a5e1802acd6
f7e93926-dd50-4f6d-ac19-1bc185713572,--------PERENCANAAN,e0c7fc8c-53aa-4b1d-ad8a-7a5e1802acd6
466D9577C0790F89E050640A29022FEF,----UPT RS Paru Jember,466D9577C0490F89E050640A29022FEF
466D9577C07A0F89E050640A29022FEF,------Sub Bagian Tata Usaha,466D9577C0790F89E050640A29022FEF
466D9577C07B0F89E050640A29022FEF,------Seksi Pelayanan Medis,466D9577C0790F89E050640A29022FEF
466D9577C07C0F89E050640A29022FEF,------Seksi Upaya Kesehatan Masyarakat dan Penelitian dan Pengembangan,466D9577C0790F89E050640A29022FEF
466D9577C07D0F89E050640A29022FEF,----UPT RS Mata Masyarakat Jawa Timur,466D9577C0490F89E050640A29022FEF
466D9577C07E0F89E050640A29022FEF,------Sub Bagian Tata Usaha,466D9577C07D0F89E050640A29022FEF
466D9577C07F0F89E050640A29022FEF,------Seksi Pelayanan Medis,466D9577C07D0F89E050640A29022FEF
466D9577C0800F89E050640A29022FEF,------Seksi Upaya Kesehatan Masyarakat dan Penelitian dan Pengembangan,466D9577C07D0F89E050640A29022FEF
466D9577C0810F89E050640A29022FEF,----UPT Pelatihan Kesehatan Masyarakat Murnajati,466D9577C0490F89E050640A29022FEF
466D9577C0820F89E050640A29022FEF,------Sub Bagian Tata Usaha,466D9577C0810F89E050640A29022FEF
466D9577C0830F89E050640A29022FEF,------Seksi Penyelenggaraan Pelatihan,466D9577C0810F89E050640A29022FEF
8ae483a679b26e7f0179e544882a1120,------Seksi Pengembangan Dan Pengendalian Mutu Pelatihan,466D9577C0810F89E050640A29022FEF
8ae483a679b26e7f0179e54731f1116b,------Jabatan Fungsional Widyaiswara,466D9577C0810F89E050640A29022FEF
10c5c8bc-894c-4146-8ce0-148ed217964e,------KELOMPOK JABATAN FUNGSIONAL UPT Pelatihan Kesehatan Masyarakat Murnajati,466D9577C0810F89E050640A29022FEF
3c9d1e9c-e1a7-47d6-8768-c1c673e2f46f,------Kelompok Jabatan Fungsional - UPT Pelatihan Kesehatan masyarakat,466D9577C0810F89E050640A29022FEF
466D9577C0840F89E050640A29022FEF,----UPT Laboratorium Herbal Materia Medica Batu,466D9577C0490F89E050640A29022FEF
466D9577C0850F89E050640A29022FEF,------Sub Bagian Tata Usaha,466D9577C0840F89E050640A29022FEF
466D9577C0860F89E050640A29022FEF,------Seksi Pengembangan Tanaman Obat dan Obat Tradisional,466D9577C0840F89E050640A29022FEF
8ae483a679b26e7f0179e54adc3711ea,------Seksi Pelayanan Laboratorium Herbal,466D9577C0840F89E050640A29022FEF
93a8000a-998e-44fb-bc47-ceaec3220d0d,------KELOMPOK JABATAN FUNGSIONAL UPT LAB HERBAL,466D9577C0840F89E050640A29022FEF
466D9577C0870F89E050640A29022FEF,----UPT Laboratorium Kesehatan Daerah,466D9577C0490F89E050640A29022FEF
466D9577C0880F89E050640A29022FEF,------Sub Bagian Tata Usaha UPT Laboratorium Gizi,466D9577C0870F89E050640A29022FEF
466D9577C0890F89E050640A29022FEF,------Seksi Pelayanan Laboratorium Gizi,466D9577C0870F89E050640A29022FEF
8ae483a57688650301768e9e4c633973,------Seksi Pengembangan dan Penjaminan Mutu Laboratorium Gizi,466D9577C0870F89E050640A29022FEF
7a0546e9-9cee-409b-9e66-98ea1c95115e,------SEKSI PENGEMBANGAN DAN PENJAMINAN MUTU,466D9577C0870F89E050640A29022FEF
466D9577C04A0F89E050640A29022FEF,----Sekretariat,466D9577C0490F89E050640A29022FEF
466D9577C04B0F89E050640A29022FEF,------SUB BAGIAN UMUM DAN KEPEGAWAIAN,466D9577C04A0F89E050640A29022FEF
466D9577C04C0F89E050640A29022FEF,------Sub Bagian Penyusunan Program dan Anggaran,466D9577C04A0F89E050640A29022FEF
466D9577C04D0F89E050640A29022FEF,------Sub Bagian Keuangan,466D9577C04A0F89E050640A29022FEF
afe5d412-7aa0-4bbc-88ce-6f5916117651,------SUB SUBSTANSI PENYUSUNAN PROGRAM DAN ANGGARAN,466D9577C04A0F89E050640A29022FEF
c33e0079-cf1c-4858-9f12-1b193acb88f4,------SUB SUBSTANSI KEUANGAN,466D9577C04A0F89E050640A29022FEF
72e87773-3694-43f9-a93f-ded3ec4115a0,------SUB BAGIAN UMUM DAN KEPEGAWAIAN,466D9577C04A0F89E050640A29022FEF
466D9577C04E0F89E050640A29022FEF,----Bidang Kesehatan Masyarakat,466D9577C0490F89E050640A29022FEF
466D9577C04F0F89E050640A29022FEF,------Seksi Kesehatan Keluarga dan Gizi Masyarakat,466D9577C04E0F89E050640A29022FEF
466D9577C0500F89E050640A29022FEF,------Seksi Promosi Kesehatan dan Pemberdayaan Masyarakat,466D9577C04E0F89E050640A29022FEF
466D9577C0510F89E050640A29022FEF,------Seksi Tata Kelola Kesehatan Masyarakat,466D9577C04E0F89E050640A29022FEF
302851c0-9800-4f04-9e3d-0569b868cc17,------SEKSI KESEHATAN LINGKUNGAN DAN KESEHATAN KERJA DAN OLAH RAGA,466D9577C04E0F89E050640A29022FEF
e13c3f69-8540-4bcf-ab8e-54f89bf7d8b1,------SUB SUBSTANSI PEMBERDAYAAN MASYARAKAT DAN PROMOSI KESEHATAN,466D9577C04E0F89E050640A29022FEF
a71785ee-978d-438b-90d1-83b85744c06a,------SEKSI KESEHATAN KELUARGA DAN GIZI MASYARAKAT,466D9577C04E0F89E050640A29022FEF
466D9577C0520F89E050640A29022FEF,----Bidang Pencegahan dan Pengendalian Penyakit,466D9577C0490F89E050640A29022FEF
466D9577C0530F89E050640A29022FEF,------Seksi Surveilans dan Imunisasi,466D9577C0520F89E050640A29022FEF
466D9577C0540F89E050640A29022FEF,------Seksi Penyehatan Lingkungan,466D9577C0520F89E050640A29022FEF
466D9577C0550F89E050640A29022FEF,------Seksi Pencegahan Dan Pengendalian Penyakit Menular Dan Penyakit Tidak Menular,466D9577C0520F89E050640A29022FEF
849bb1c2-f1d4-4648-964e-d81ad32f7193,------SEKSI PENCEGAHAN DAN PENGENDALIAN PENYAKIT TIDAK MENULAR,466D9577C0520F89E050640A29022FEF
1ea374c4-f00f-4473-b1ed-c72cdcf1266a,------SUB SUBSTANSI SURVEILEN DAN IMUNISASI,466D9577C0520F89E050640A29022FEF
abc1fa47-c582-46d4-970f-8a4693eac573,------Seksi Pencegahan dan Pengendalian Penyakit Menular,466D9577C0520F89E050640A29022FEF
466D9577C0560F89E050640A29022FEF,----Bidang Pelayanan Kesehatan,466D9577C0490F89E050640A29022FEF
466D9577C0570F89E050640A29022FEF,------Seksi Pelayanan Kesehatan Primer,466D9577C0560F89E050640A29022FEF
466D9577C0580F89E050640A29022FEF,------Seksi Pelayanan Kesehatan Rujukan,466D9577C0560F89E050640A29022FEF
466D9577C0590F89E050640A29022FEF,------Seksi Pelayanan Kesehatan Tradisional,466D9577C0560F89E050640A29022FEF
7f7cd7a2-2694-463e-a07e-a5ce2c0b9c19,------Sub Substansi Pelayanan Kesehatan Tradisional,466D9577C0560F89E050640A29022FEF
6f770c24-dc8f-4ca3-9381-3956bdf0c4e0,------SEKSI PELAYANAN KESEHATAN RUJUKAN,466D9577C0560F89E050640A29022FEF
16428b0d-7e00-4ad2-a095-c373989f9907,------SEKSI PELAYANAN KESEHATAN PRIMER,466D9577C0560F89E050640A29022FEF
466D9577C05A0F89E050640A29022FEF,----Bidang Sumber Daya Kesehatan,466D9577C0490F89E050640A29022FEF
466D9577C05B0F89E050640A29022FEF,------Seksi Kefarmasian dan Alat Kesehatan,466D9577C05A0F89E050640A29022FEF
466D9577C05C0F89E050640A29022FEF,------Seksi Alat Kesehatan dan Perbekalan Rumah Tangga,466D9577C05A0F89E050640A29022FEF
8ae482a759dd63890159ddc62b7e341c,------Seksi Sumber Daya Manusia Kesehatan,466D9577C05A0F89E050640A29022FEF
57c86b22-0a9f-4e40-bedb-2264283a4136,------SUB SUBSTANSI ALAT KESEHATAN DAN PERBEKALAN RUMAH TANGGA,466D9577C05A0F89E050640A29022FEF
b534afab-afa8-4eb6-8db8-0d088c41692c,------Seksi Kefarmasian,466D9577C05A0F89E050640A29022FEF
537daee8-7f5d-47ab-bd45-78fb6e850095,------SEKSI SUMBER DAYA MANUSIA KESEHATAN,466D9577C05A0F89E050640A29022FEF
466D9577C06D0F89E050640A29022FEF,----RSUD Dungus,466D9577C0490F89E050640A29022FEF
466D9577C06F0F89E050640A29022FEF,------Seksi Pelayanan Medik dan Penunjang,466D9577C06D0F89E050640A29022FEF
8c422319-af01-4e6a-a0b2-9b2ac80b78c4,------Bagian Tata Usaha,466D9577C06D0F89E050640A29022FEF
466D9577C06E0F89E050640A29022FEF,--------Sub Bagian Umum Dan Kepegawaian,8c422319-af01-4e6a-a0b2-9b2ac80b78c4
8196722c-4ec3-4d97-99a0-45ac16844d31,--------Sub Bagian Keuangan Dan Aset,8c422319-af01-4e6a-a0b2-9b2ac80b78c4
0c96e3fb-95ff-446c-89ce-22bf663eea67,--------Sub Bagian Perencanaan Dan Anggaran,8c422319-af01-4e6a-a0b2-9b2ac80b78c4
cfb056a9-ed40-492e-b812-7f55d9e2358b,--------Sub Bagian Umum dan Kepegawaian,8c422319-af01-4e6a-a0b2-9b2ac80b78c4
3cb2ebe0-50a0-49bd-9ecf-f005aa46b280,--------Sub Bagian Perencanaan Program dan Anggaran,8c422319-af01-4e6a-a0b2-9b2ac80b78c4
c30c3ff1-6a0c-4939-b8ea-39b5c0eef231,------Bidang Pelayanan Medis Dan Keperawatan,466D9577C06D0F89E050640A29022FEF
655cc247-001e-4599-8281-9729b8511947,--------Seksi Pelayanan Medis,c30c3ff1-6a0c-4939-b8ea-39b5c0eef231
a39bfe0d-d44d-4c8e-81d9-f8381cf00b67,--------Seksi Keperawatan Dan Kebidanan,c30c3ff1-6a0c-4939-b8ea-39b5c0eef231
2c0b5bda-0d3b-4826-935a-d2dc0486254a,------Bidang Upaya Kesehatan Masyarakat dan Penunjang,466D9577C06D0F89E050640A29022FEF
466D9577C0700F89E050640A29022FEF,--------Seksi Upaya Kesehatan Masyarakat dan Penelitian dan Pengembangan,2c0b5bda-0d3b-4826-935a-d2dc0486254a
f682a960-bac7-4479-8668-ac09085c21de,--------Seksi Penunjang Medis dan Non medis,2c0b5bda-0d3b-4826-935a-d2dc0486254a
fd9db63b-15f6-47f1-8fe9-0f3387afeae9,"--------Seksi Upaya Kesehatan Masyarakat, Pendidikan dan Penelitian dan Pengembangan Pemasaran",2c0b5bda-0d3b-4826-935a-d2dc0486254a
7b08e83a-627e-4526-9311-56756c328142,------INSTALASI REKAM MEDIK,466D9577C06D0F89E050640A29022FEF
087d3b71-15d7-43e8-bb46-a8d0c4b70f30,------INSTALASI LABORATORIUM,466D9577C06D0F89E050640A29022FEF
6eb706c5-8de6-4091-bce8-f6d700b27465,------Bagian Tata Usaha RSUD DUNGUS,466D9577C06D0F89E050640A29022FEF
41be5daf-1fed-4584-b50c-b1fa1ff9db70,------INSTALASI GIZI,466D9577C06D0F89E050640A29022FEF
30c2bb47-cf42-4563-b20c-87a1b07a9b59,------INSTALASI RADIOLOGI,466D9577C06D0F89E050640A29022FEF
7fc2e4de-15fd-4a26-8de9-77aace1e35d0,------INSTALASI BEDAH,466D9577C06D0F89E050640A29022FEF
0016505b-ba9a-428b-a3cf-8fc7ae85531c,------INSTALASI FISIOTERAPI,466D9577C06D0F89E050640A29022FEF
