id,nama,bup_usia,kel_jabatan_id,jenjang,status,cepat_kode
A5EB03E2406CF6A0E040640A040252AD,Penyuluh Kehutanan Penyelia,58,A5EB03E23D8EF6A0E040640A040252AD,PY,N,11805
A5EB03E2406AF6A0E040640A040252AD,Penyuluh Kehutanan Ahli Muda,58,A5EB03E23D8EF6A0E040640A040252AD,MU,N,11802
ff8080813285cb4d0132900606df1402,Teknisi Litkayasa Penyelia,58,A5EB03E23DECF6A0E040640A040252AD,PY,X,04717
A5EB03E23F9CF6A0E040640A040252AD,Asisten Penilai Pajak Mahir,58,A5EB03E23DADF6A0E040640A040252AD,MH,X,13506
A5EB03E23F95F6A0E040640A040252AD,Pemeriksa Pajak Penyelia,58,A5EB03E23D91F6A0E040640A040252AD,PY,N,13305
A5EB03E23F96F6A0E040640A040252AD,Pemeriksa Pajak Mahir,58,A5EB03E23D91F6A0E040640A040252AD,MH,N,13306
A5EB03E23F97F6A0E040640A040252AD,Pemeriksa Pajak Terampil,58,A5EB03E23D91F6A0E040640A040252AD,TR,N,13307
AD32D27494A9B0F2E050640A290365BD,Rescuer Penyelia,58,29E97F13F91722E1E050640A15020BC4,PY,O,03816
88D10C5588E8AEECE050640A29037FE4,Analis Anggaran Ahli Pertama,58,85266615174C1B27E050640A2A033128,PT,N,87014
8ae483a8653c204a01655a7cfe386071,Pembimbing Kemasyarakatan Ahli Pertama,58,8ae483a8653c204a01655a731784522a,PT,N,25801
A5EB03E24069F6A0E040640A040252AD,Penyuluh Kehutanan Ahli Madya,60,A5EB03E23D8EF6A0E040640A040252AD,MA,N,11801
ff8080813a0b828a013a0c3b951c3ce1,Penyuluh Kehutanan Ahli Utama,65,A5EB03E23D8EF6A0E040640A040252AD,UT,N,11808
8ae48288503bd9ee0150603e4a864e47,Penguji Mutu Barang Pemula,58,A5EB03E23D8FF6A0E040640A040252AD,PM,N,12708
A5EB03E24011F6A0E040640A040252AD,Penguji Mutu Barang Terampil,58,A5EB03E23D8FF6A0E040640A040252AD,TR,N,12707
A5EB03E23F7FF6A0E040640A040252AD,Penguji Mutu Barang Ahli Pertama,58,A5EB03E23D8FF6A0E040640A040252AD,PT,N,12706
A5EB03E23F7DF6A0E040640A040252AD,Penguji Mutu Barang Pertama / Ahli Pertama,58,A5EB03E23D8FF6A0E040640A040252AD,PT,O,12703
A5EB03E24087F6A0E040640A040252AD,Penguji Mutu Barang Ahli Muda,58,A5EB03E23D8FF6A0E040640A040252AD,MU,N,12702
A5EB03E24086F6A0E040640A040252AD,Penguji Mutu Barang Ahli Madya,60,A5EB03E23D8FF6A0E040640A040252AD,MA,N,12701
C1A7D75E20780B52E050640AF20841D9,Pemeriksa Bea dan Cukai Pemula,58,A5EB03E23D90F6A0E040640A040252AD,PM,X,13109
A5EB03E24041F6A0E040640A040252AD,Pemeriksa Bea dan Cukai Mahir,58,A5EB03E23D90F6A0E040640A040252AD,MH,N,13106
A5EB03E24019F6A0E040640A040252AD,Pemeriksa Bea dan Cukai Ahli Muda,58,A5EB03E23D90F6A0E040640A040252AD,MU,N,13102
A5EB03E24040F6A0E040640A040252AD,Pemeriksa Bea dan Cukai Penyelia,58,A5EB03E23D90F6A0E040640A040252AD,PY,N,13105
A5EB03E24018F6A0E040640A040252AD,Pemeriksa Bea dan Cukai Ahli Madya,60,A5EB03E23D90F6A0E040640A040252AD,MA,N,13101
C1A7D75E20770B52E050640AF20841D9,Pemeriksa Bea dan Cukai Ahli Utama,65,A5EB03E23D90F6A0E040640A040252AD,UT,N,13108
A5EB03E23FA3F6A0E040640A040252AD,Instruktur Terampil,58,A5EB03E23D92F6A0E040640A040252AD,TR,N,13707
A5EB03E23FA0F6A0E040640A040252AD,Instruktur Ahli Pertama,58,A5EB03E23D92F6A0E040640A040252AD,PT,N,13703
A5EB03E23FA1F6A0E040640A040252AD,Instruktur Penyelia,58,A5EB03E23D92F6A0E040640A040252AD,PY,N,13705
A5EB03E23F9FF6A0E040640A040252AD,Instruktur Ahli Muda,58,A5EB03E23D92F6A0E040640A040252AD,MU,N,13702
A5EB03E23F9EF6A0E040640A040252AD,Instruktur Ahli Madya,60,A5EB03E23D92F6A0E040640A040252AD,MA,N,13701
F55B8D94F5E77CE5E050640AF10811D6,Instruktur Ahli Utama,60,A5EB03E23D92F6A0E040640A040252AD,UT,N,87313
A5EB03E23FEDF6A0E040640A040252AD,Pengamat Gunung Api Pemula,58,A5EB03E23D93F6A0E040640A040252AD,PM,N,14204
A5EB03E23FCBF6A0E040640A040252AD,Pengamat Gunung Api Terampil,58,A5EB03E23D93F6A0E040640A040252AD,TR,N,14203
A5EB03E23FCAF6A0E040640A040252AD,Pengamat Gunung Api Mahir,58,A5EB03E23D93F6A0E040640A040252AD,MH,N,14202
A5EB03E2407CF6A0E040640A040252AD,Pemeriksa Merek Ahli Pertama,58,A5EB03E23DB8F6A0E040640A040252AD,PT,N,12303
A5EB03E23F78F6A0E040640A040252AD,Pengendali Organisme Pengganggu Tumbuhan Ahli Pertama,58,A5EB03E23DC4F6A0E040640A040252AD,PT,N,08303
88D10C5588F6AEECE050640A29037FE4,Analis Perkarantinaan Tumbuhan Ahli Muda,58,8526661517621B27E050640A2A033128,MU,N,87028
88D10C5588F5AEECE050640A29037FE4,Analis Perkarantinaan Tumbuhan Ahli Madya,60,8526661517621B27E050640A2A033128,MA,N,87027
F20D2F3FCEFD1CF3E050640AF1084EF9,Pemeriksa Keimigrasian Pemula,58,8ae482885893962001589499832767c6,PM,N,87302
A5EB03E23F75F6A0E040640A040252AD,Penilik Pelaksana,60,A5EB03E23D87F6A0E040640A040252AD,MU,X,08206
A5EB03E23FC9F6A0E040640A040252AD,Pengamat Gunung Api Penyelia,58,A5EB03E23D93F6A0E040640A040252AD,PY,N,14201
A5EB03E23F85F6A0E040640A040252AD,Pranata Hubungan Masyarakat Terampil,58,A5EB03E23D94F6A0E040640A040252AD,TR,N,15907
A5EB03E23FC0F6A0E040640A040252AD,Pranata Hubungan Masyarakat Mahir,58,A5EB03E23D94F6A0E040640A040252AD,MH,N,15906
A5EB03E23FBFF6A0E040640A040252AD,Pranata Hubungan Masyarakat Penyelia,58,A5EB03E23D94F6A0E040640A040252AD,PY,N,15905
A5EB03E23FBDF6A0E040640A040252AD,Pranata Hubungan Masyarakat Ahli Muda,58,A5EB03E23D94F6A0E040640A040252AD,MU,N,15902
A5EB03E23FBCF6A0E040640A040252AD,Pranata Hubungan Masyarakat Ahli Madya,60,A5EB03E23D94F6A0E040640A040252AD,MA,N,15901
A5EB03E240AAF6A0E040640A040252AD,Penghulu Ahli Pertama,58,A5EB03E23D95F6A0E040640A040252AD,PT,N,17803
A5EB03E240A9F6A0E040640A040252AD,Penghulu Ahli Muda,58,A5EB03E23D95F6A0E040640A040252AD,MU,N,17802
A5EB03E240A8F6A0E040640A040252AD,Penghulu Ahli Madya,60,A5EB03E23D95F6A0E040640A040252AD,MA,N,17801
A5EB03E23E69F6A0E040640A040252AD,Okupasi Terapis Terampil,58,A5EB03E23D96F6A0E040640A040252AD,TR,N,18503
A5EB03E23E68F6A0E040640A040252AD,Okupasi Terapis Mahir,58,A5EB03E23D96F6A0E040640A040252AD,MH,N,18502
A5EB03E23E67F6A0E040640A040252AD,Okupasi Terapis Penyelia,58,A5EB03E23D96F6A0E040640A040252AD,PY,N,18501
A5EB03E24046F6A0E040640A040252AD,Mediator Hubungan Industrial Ahli Pertama,58,A5EB03E23D98F6A0E040640A040252AD,PT,N,19303
A5EB03E24045F6A0E040640A040252AD,Mediator Hubungan Industrial Ahli Muda,58,A5EB03E23D98F6A0E040640A040252AD,MU,N,19302
A5EB03E24044F6A0E040640A040252AD,Mediator Hubungan Industrial Ahli Madya,60,A5EB03E23D98F6A0E040640A040252AD,MA,N,19301
E6F625B55142A55EE050640AF108559A,Mediator Hubungan Industrial Ahli Utama,65,A5EB03E23D98F6A0E040640A040252AD,UT,N,19304
A5EB03E23E03F6A0E040640A040252AD,Asisten Instruktur Latihan Kerja Muda,58,A5EB03E23D99F6A0E040640A040252AD,MU,X,03713
A5EB03E23E02F6A0E040640A040252AD,Asisten Instruktur Latihan Kerja Madya,58,A5EB03E23D99F6A0E040640A040252AD,MA,X,03712
A5EB03E23E01F6A0E040640A040252AD,Asisten Instruktur Latihan Kerja,58,A5EB03E23D99F6A0E040640A040252AD,UT,X,03711
A5EB03E23E00F6A0E040640A040252AD,Ajun Instruktur Latihan Kerja Muda,58,A5EB03E23D99F6A0E040640A040252AD,TR,X,03710
A5EB03E23DFFF6A0E040640A040252AD,Ajun Instruktur Lat. Kerja Madya,58,A5EB03E23D99F6A0E040640A040252AD,MH,X,03709
A5EB03E23DFEF6A0E040640A040252AD,Ajun Instruktur Latihan Kerja,58,A5EB03E23D99F6A0E040640A040252AD,MH,X,03708
A5EB03E23DFDF6A0E040640A040252AD,Instruktur Latihan Kerja Pratama,58,A5EB03E23D99F6A0E040640A040252AD,XX,X,03707
A5EB03E23DFCF6A0E040640A040252AD,Instruktur Latihan Kerja Muda,58,A5EB03E23D99F6A0E040640A040252AD,MU,X,03706
A5EB03E23DFBF6A0E040640A040252AD,Instruktur Latihan Kerja Madya,60,A5EB03E23D99F6A0E040640A040252AD,MA,X,03705
A5EB03E23F80F6A0E040640A040252AD,Penyuluh Kesehatan Masyarakat Ahli Madya,60,A5EB03E23D9CF6A0E040640A040252AD,MA,N,07701
88D10C558920AEECE050640A29037FE4,Dokter Hewan Karantina Ahli Muda,58,8526661517641B27E050640A2A033128,MU,N,87067
8ae483a56652c6fa01667c0561560957,Analis Investigasi dan Pengamanan Perdagangan Ahli Pertama,58,8ae483a56652c6fa01667c005468087f,PT,N,00001
8ae483a8653c204a01655a7ebda161d0,Pembimbing Kemasyarakatan Ahli Madya,60,8ae483a8653c204a01655a731784522a,MA,N,25803
8ae483a8670b5bd1016710ef8217177c,Analis APBN Ahli Pertama,58,8ae483a8670b5bd1016710d1c4900846,PT,N,48001
A5EB03E23DFAF6A0E040640A040252AD,Instruktur Lat.Kerja Utama Pratama,58,A5EB03E23D99F6A0E040640A040252AD,UT,X,03704
A5EB03E23DF9F6A0E040640A040252AD,Instruktur Latihan Kerja Utm.Muda,58,A5EB03E23D99F6A0E040640A040252AD,XX,X,03703
A5EB03E23EE8F6A0E040640A040252AD,Penyelidik Bumi Ahli Pertama,58,A5EB03E23D9AF6A0E040640A040252AD,PT,N,06704
A5EB03E23EE7F6A0E040640A040252AD,Penyelidik Bumi Ahli Muda,58,A5EB03E23D9AF6A0E040640A040252AD,MU,N,06703
A5EB03E23EE5F6A0E040640A040252AD,Penyelidik Bumi Ahli Utama,65,A5EB03E23D9AF6A0E040640A040252AD,UT,N,06701
A5EB03E23F53F6A0E040640A040252AD,Perawat Gigi Pelaksana / Terampil,58,A5EB03E23D9BF6A0E040640A040252AD,TR,O,07303
A5EB03E23F52F6A0E040640A040252AD,Perawat Gigi Pelaksana Lanjutan / Mahir,58,A5EB03E23D9BF6A0E040640A040252AD,MH,X,07302
D6B0F742EB881979E040640A02021D72,Pengawas Benih Tanaman Pemula,58,A5EB03E23D9DF6A0E040640A040252AD,PM,N,08708
A5EB03E24010F6A0E040640A040252AD,Pengawas Benih Tanaman Ahli Muda,58,A5EB03E23D9DF6A0E040640A040252AD,MU,N,08702
A5EB03E24043F6A0E040640A040252AD,Pengawas Benih Tanaman Penyelia,58,A5EB03E23D9DF6A0E040640A040252AD,PY,N,08704
A5EB03E23F5EF6A0E040640A040252AD,Penyuluh Kesehatan Masyarakat Ahli Muda,58,A5EB03E23D9CF6A0E040640A040252AD,MU,N,07702
A5EB03E23E89F6A0E040640A040252AD,Surveyor Pemetaan Terampil,58,A5EB03E23D9EF6A0E040640A040252AD,TR,N,09306
A5EB03E23F8BF6A0E040640A040252AD,Surveyor Pemetaan Mahir,58,A5EB03E23D9EF6A0E040640A040252AD,MH,N,09305
A5EB03E23E87F6A0E040640A040252AD,Surveyor Pemetaan Ahli Pertama,58,A5EB03E23D9EF6A0E040640A040252AD,PT,N,09303
A5EB03E23E88F6A0E040640A040252AD,Surveyor Pemetaan Penyelia,58,A5EB03E23D9EF6A0E040640A040252AD,PY,N,09304
A5EB03E23F5FF6A0E040640A040252AD,Penyuluh Kesehatan Masyarakat Ahli Pertama,58,A5EB03E23D9CF6A0E040640A040252AD,PT,N,07703
A5EB03E23EA0F6A0E040640A040252AD,Pengawas Ketenagakerjaan Ahli Muda,58,A5EB03E23D9FF6A0E040640A040252AD,MU,N,10302
88D10C558923AEECE050640A29037FE4,Inspektur Ketenagalistrikan Ahli Madya,60,A5EB03E23DC6F6A0E040640A040252AD,MA,N,87070
A5EB03E23F61F6A0E040640A040252AD,Penyuluh Kesehatan Masyarakat Mahir,58,A5EB03E23D9CF6A0E040640A040252AD,MH,N,07705
A5EB03E23F60F6A0E040640A040252AD,Penyuluh Kesehatan Masyarakat Penyelia,58,A5EB03E23D9CF6A0E040640A040252AD,PY,N,07704
ff80808149a41441014a1878e06b76a7,Perawat Gigi Terampil,58,A5EB03E23D9BF6A0E040640A040252AD,TR,N,07305
ff80808149a41441014a187aa3927733,Perawat Gigi Ahli Pertama,58,A5EB03E23D9BF6A0E040640A040252AD,PT,N,07307
ff80808149a41441014a187a2d4076ea,Perawat Gigi Mahir,58,A5EB03E23D9BF6A0E040640A040252AD,MH,N,07306
A5EB03E23F81F6A0E040640A040252AD,Perawat Gigi Penyelia,58,A5EB03E23D9BF6A0E040640A040252AD,PY,N,07301
F65E8D402BC9FAFCE050640AF108605C,Surveyor Pemetaan Ahli Utama,65,A5EB03E23D9EF6A0E040640A040252AD,UT,N,87318
D77F8CBAC0037F84E050640AF1085828,Tenaga Promosi Kesehatan dan Ilmu Perilaku Terampil,58,D77F8CBABFFF7F84E050640AF1085828,TR,N,87224
ee982da466078bcbe050640af108149b,Analis Pasar Hasil Perikanan Ahli Utama,65,ff8080815350bfcf0153653bb64948c1,UT,N,47008
A5EB03E23EA9F6A0E040640A040252AD,Pengendali Ekosistem Hutan Mahir,58,A5EB03E23D8DF6A0E040640A040252AD,MH,N,10406
A5EB03E23EA7F6A0E040640A040252AD,Pengendali Ekosistem Hutan Penyelia,58,A5EB03E23D8DF6A0E040640A040252AD,PY,N,10405
A5EB03E23EA2F6A0E040640A040252AD,Pengawas KetenagaKerjaan Penyelia,58,A5EB03E23D9FF6A0E040640A040252AD,PY,X,10304
A5EB03E23E9FF6A0E040640A040252AD,Pengawas Ketenagakerjaan Ahli Madya,60,A5EB03E23D9FF6A0E040640A040252AD,MA,N,10301
D36724944CBFC860E050640AF10879EF,Pengawas Ketenagakerjaan Ahli Utama,65,A5EB03E23D9FF6A0E040640A040252AD,UT,N,10307
A5EB03E23F15F6A0E040640A040252AD,Auditor Terampil,58,A5EB03E23DA0F6A0E040640A040252AD,TR,N,10707
A5EB03E23F12F6A0E040640A040252AD,Auditor Ahli Pertama,58,A5EB03E23DA0F6A0E040640A040252AD,PT,N,10704
A5EB03E23F14F6A0E040640A040252AD,Auditor Mahir,58,A5EB03E23DA0F6A0E040640A040252AD,MH,N,10706
A5EB03E23F13F6A0E040640A040252AD,Auditor Penyelia,58,A5EB03E23DA0F6A0E040640A040252AD,PY,N,10705
A5EB03E23EB8F6A0E040640A040252AD,Auditor Ahli Madya,60,A5EB03E23DA0F6A0E040640A040252AD,MA,N,10702
A5EB03E24075F6A0E040640A040252AD,Perancang Peraturan Perundang-undangan Ahli Muda,58,A5EB03E23DA1F6A0E040640A040252AD,MU,N,12103
A5EB03E24074F6A0E040640A040252AD,Perancang Peraturan Perundang-undangan Ahli Madya,60,A5EB03E23DA1F6A0E040640A040252AD,MA,N,12102
A5EB03E24073F6A0E040640A040252AD,Perancang Peraturan Perundang-undangan Ahli Utama,65,A5EB03E23DA1F6A0E040640A040252AD,UT,N,12101
A5EB03E23F83F6A0E040640A040252AD,Perekayasa Ahli Pertama,58,A5EB03E23DA2F6A0E040640A040252AD,PT,N,14004
A5EB03E23E0EF6A0E040640A040252AD,Perekayasa Ahli Muda,58,A5EB03E23DA2F6A0E040640A040252AD,MU,N,14003
A5EB03E23FC5F6A0E040640A040252AD,Perekayasa Ahli Madya,65,A5EB03E23DA2F6A0E040640A040252AD,MA,N,14002
A5EB03E23FC4F6A0E040640A040252AD,Perekayasa Ahli Utama,70,A5EB03E23DA2F6A0E040640A040252AD,UT,N,14001
A5EB03E23FF3F6A0E040640A040252AD,Pamong Belajar Pelaksana / Terampil,58,A5EB03E23DA3F6A0E040640A040252AD,TR,X,14307
A5EB03E23FF2F6A0E040640A040252AD,Pamong Belajar Pelaksana Lanjutan / Mahir,58,A5EB03E23DA3F6A0E040640A040252AD,MH,X,14306
A5EB03E23FEFF6A0E040640A040252AD,Pamong Belajar Ahli Muda,58,A5EB03E23DA3F6A0E040640A040252AD,MU,N,14302
A5EB03E23FF1F6A0E040640A040252AD,Pamong Belajar Penyelia,58,A5EB03E23DA3F6A0E040640A040252AD,PY,X,14305
A5EB03E23FEEF6A0E040640A040252AD,Pamong Belajar Ahli Madya,60,A5EB03E23DA3F6A0E040640A040252AD,MA,N,14301
A5EB03E23FF9F6A0E040640A040252AD,Sandiman Ahli Pertama,58,A5EB03E23DA4F6A0E040640A040252AD,PT,N,16103
A5EB03E23FFBF6A0E040640A040252AD,Sandiman Mahir,58,A5EB03E23DA4F6A0E040640A040252AD,MH,N,16106
A5EB03E23FC3F6A0E040640A040252AD,Sandiman Ahli Muda,58,A5EB03E23DA4F6A0E040640A040252AD,MU,N,16102
A5EB03E23FC2F6A0E040640A040252AD,Sandiman Ahli Madya,60,A5EB03E23DA4F6A0E040640A040252AD,MA,N,16101
8ae483c678e8f7d50178fc6b41ed7068,Sandiman Ahli Utama,60,A5EB03E23DA4F6A0E040640A040252AD,UT,N,87208
A5EB03E2408CF6A0E040640A040252AD,Pengamat Meteorologi dan Geofisika Terampil,58,A5EB03E23DA5F6A0E040640A040252AD,TR,N,16507
A5EB03E2408BF6A0E040640A040252AD,Pengamat Meteorologi dan Geofisika Mahir,58,A5EB03E23DA5F6A0E040640A040252AD,MH,N,16506
A5EB03E2408AF6A0E040640A040252AD,Pengamat Meteorologi dan Geofisika Penyelia,58,A5EB03E23DA5F6A0E040640A040252AD,PY,N,16505
A5EB03E23EBEF6A0E040640A040252AD,Penyuluh Pertanian Ahli Pertama,58,A5EB03E23DC0F6A0E040640A040252AD,PT,N,00323
A5EB03E23EB1F6A0E040640A040252AD,Pranata Komputer Ahli Pertama,58,A5EB03E23DC8F6A0E040640A040252AD,PT,N,10504
A5EB03E23F46F6A0E040640A040252AD,Guru Pratama,60,A5EB03E23DCFF6A0E040640A040252AD,PY,X,00413
A5EB03E24088F6A0E040640A040252AD,Pengamat Meteorologi dan Geofisika Ahli Muda,58,A5EB03E23DA5F6A0E040640A040252AD,MU,N,16502
A5EB03E24000F6A0E040640A040252AD,Pengamat Meteorologi dan Geofisika Ahli Madya,60,A5EB03E23DA5F6A0E040640A040252AD,MA,N,16501
D6B0F742EB8A1979E040640A02021D72,Paramedik Veteriner Pemula,58,A5EB03E23DA8F6A0E040640A040252AD,PM,N,08104
A5EB03E23F6FF6A0E040640A040252AD,Paramedik Veteriner Terampil,58,A5EB03E23DA8F6A0E040640A040252AD,TR,N,08103
A5EB03E23F6EF6A0E040640A040252AD,Paramedik Veteriner Mahir,58,A5EB03E23DA8F6A0E040640A040252AD,MH,N,08102
A5EB03E23F6DF6A0E040640A040252AD,Paramedik Veteriner Penyelia,58,A5EB03E23DA8F6A0E040640A040252AD,PY,N,08101
D6B0F742EB851979E040640A02021D72,Pengendali Hama dan Penyakit Ikan Pemula,58,A5EB03E23DA9F6A0E040640A040252AD,PM,N,08507
A5EB03E24009F6A0E040640A040252AD,Pengendali Hama dan Penyakit Ikan Terampil,58,A5EB03E23DA9F6A0E040640A040252AD,TR,N,08506
A5EB03E24008F6A0E040640A040252AD,Pengendali Hama dan Penyakit Ikan Mahir,58,A5EB03E23DA9F6A0E040640A040252AD,MH,N,08505
A5EB03E24007F6A0E040640A040252AD,Pengendali Hama dan Penyakit Ikan Penyelia,58,A5EB03E23DA9F6A0E040640A040252AD,PY,N,08504
A5EB03E24005F6A0E040640A040252AD,Pengendali Hama dan Penyakit Ikan Ahli Madya,60,A5EB03E23DA9F6A0E040640A040252AD,MA,N,08501
D6B0F742EB861979E040640A02021D72,Pengendali Hama dan Penyakit Ikan Ahli Utama,65,A5EB03E23DA9F6A0E040640A040252AD,UT,N,08508
8ae4829b3675d5420136761ffb1020b7,Penyuluh Agama Terampil Pelaksana,58,A5EB03E23DAAF6A0E040640A040252AD,MU,O,10107
8ae4829b3675d54201367620997120ed,Penyuluh Agama Terampil Pelaksana Lanjutan,58,A5EB03E23DAAF6A0E040640A040252AD,MH,O,10108
A5EB03E23E36F6A0E040640A040252AD,Penyuluh Agama Ahli Muda,58,A5EB03E23DAAF6A0E040640A040252AD,MU,N,10102
8ae4829b3675d54201367621119e210b,Penyuluh Agama Terampil Penyelia,58,A5EB03E23DAAF6A0E040640A040252AD,PY,O,10109
A5EB03E24068F6A0E040640A040252AD,Pengawas Mutu Pakan Pemula,58,A5EB03E23DABF6A0E040640A040252AD,PM,N,11608
A5EB03E24067F6A0E040640A040252AD,Pengawas Mutu Pakan Terampil,58,A5EB03E23DABF6A0E040640A040252AD,TR,N,11607
A5EB03E24064F6A0E040640A040252AD,Pengawas Mutu Pakan Ahli Pertama,58,A5EB03E23DABF6A0E040640A040252AD,PT,N,11603
A5EB03E24066F6A0E040640A040252AD,Pengawas Mutu Pakan Mahir,58,A5EB03E23DABF6A0E040640A040252AD,MH,N,11606
A5EB03E24065F6A0E040640A040252AD,Pengawas Mutu Pakan Penyelia,58,A5EB03E23DABF6A0E040640A040252AD,PY,N,11605
A5EB03E24063F6A0E040640A040252AD,Pengawas Mutu Pakan Ahli Muda,58,A5EB03E23DABF6A0E040640A040252AD,MU,N,11602
A5EB03E24062F6A0E040640A040252AD,Pengawas Mutu Pakan Ahli Madya,60,A5EB03E23DABF6A0E040640A040252AD,MA,N,11601
A5EB03E24072F6A0E040640A040252AD,Polisi Kehutanan Pemula,58,A5EB03E23DACF6A0E040640A040252AD,PM,N,12004
A5EB03E24071F6A0E040640A040252AD,Polisi Kehutanan Terampil,58,A5EB03E23DACF6A0E040640A040252AD,TR,N,12003
A5EB03E24070F6A0E040640A040252AD,Polisi Kehutanan Mahir,58,A5EB03E23DACF6A0E040640A040252AD,MH,N,12002
D6B0F742EB6B1979E040640A02021D72,Polisi Kehutanan Ahli Pertama,58,A5EB03E23DACF6A0E040640A040252AD,PT,N,12005
D6B0FF15223330B3E040640A02022538,Polisi Kehutanan Ahli Muda,58,A5EB03E23DACF6A0E040640A040252AD,MU,N,12006
A5EB03E2406FF6A0E040640A040252AD,Polisi Kehutanan Penyelia,58,A5EB03E23DACF6A0E040640A040252AD,PY,N,12001
A5EB03E23F45F6A0E040640A040252AD,Guru Pratama Tingkat. I,60,A5EB03E23DCFF6A0E040640A040252AD,PT,O,00412
A5EB03E23ECCF6A0E040640A040252AD,Teknik Penyehatan Lingkungan Ahli Pertama,58,A5EB03E23DD5F6A0E040640A040252AD,PT,O,06304
A5EB03E23EC6F6A0E040640A040252AD,Apoteker Ahli Madya,60,A5EB03E23DC2F6A0E040640A040252AD,MA,N,06102
01609B9E33054E59E060640AF1081D02,Guru Pertama,60,A5EB03E23DCFF6A0E040640A040252AD,PT,X,00419
ff80808133391d07013339270fb50176,Guru Madya,60,A5EB03E23DCFF6A0E040640A040252AD,MA,O,00416
D6B0F742EB6D1979E040640A02021D72,Polisi Kehutanan Ahli Madya,60,A5EB03E23DACF6A0E040640A040252AD,MA,N,12007
8ae483a570e6758b01710ba2c7527d80,Polisi Kehutanan Ahli Utama,65,A5EB03E23DACF6A0E040640A040252AD,UT,N,0
A5EB03E23F9DF6A0E040640A040252AD,Asisten Penilai Pajak Terampil,58,A5EB03E23DADF6A0E040640A040252AD,TR,X,13507
A5EB03E23F9AF6A0E040640A040252AD,Penilai Pajak Bumi dan Bangunan Ahli Pertama,58,A5EB03E23DADF6A0E040640A040252AD,PT,N,13503
A5EB03E23FB9F6A0E040640A040252AD,Pengawas Radiasi Pelaksana Lanjutan,58,A5EB03E23DAEF6A0E040640A040252AD,MH,X,15706
A5EB03E23FB7F6A0E040640A040252AD,Pengawas Radiasi Ahli Pertama,58,A5EB03E23DAEF6A0E040640A040252AD,PT,N,15704
A5EB03E23FB6F6A0E040640A040252AD,Pengawas Radiasi Ahli Muda,58,A5EB03E23DAEF6A0E040640A040252AD,MU,N,15703
A5EB03E23FB5F6A0E040640A040252AD,Pengawas Radiasi Ahli Madya,60,A5EB03E23DAEF6A0E040640A040252AD,MA,N,15702
A5EB03E240A0F6A0E040640A040252AD,Pengawas Radiasi Ahli Utama,65,A5EB03E23DAEF6A0E040640A040252AD,UT,N,15701
A5EB03E24097F6A0E040640A040252AD,Pekerja Sosial Pemula,58,A5EB03E23DAFF6A0E040640A040252AD,PM,N,16808
A5EB03E24096F6A0E040640A040252AD,Pekerja Sosial Terampil,58,A5EB03E23DAFF6A0E040640A040252AD,TR,N,16807
A5EB03E24095F6A0E040640A040252AD,Pekerja Sosial Mahir,58,A5EB03E23DAFF6A0E040640A040252AD,MH,N,16806
A5EB03E24092F6A0E040640A040252AD,Pekerja Sosial Ahli Muda,58,A5EB03E23DAFF6A0E040640A040252AD,MU,N,16802
A5EB03E24094F6A0E040640A040252AD,Pekerja Sosial Penyelia,58,A5EB03E23DAFF6A0E040640A040252AD,PY,N,16805
A5EB03E24091F6A0E040640A040252AD,Pekerja Sosial Ahli Madya,60,A5EB03E23DAFF6A0E040640A040252AD,MA,N,16801
A5EB03E23FD4F6A0E040640A040252AD,Asisten Teknisi Siaran Madya,58,A5EB03E23DB0F6A0E040640A040252AD,MH,O,01812
A5EB03E23FD2F6A0E040640A040252AD,Ajun Teknisi Siaran Muda / Ahli Muda,58,A5EB03E23DB0F6A0E040640A040252AD,MU,O,01810
A5EB03E23FD1F6A0E040640A040252AD,Ajun Teknisi Siaran Madya,58,A5EB03E23DB0F6A0E040640A040252AD,MA,O,01809
88D10C558979AEECE050640A29037FE4,Teknisi Siaran Ahli Muda,58,A5EB03E23DB0F6A0E040640A040252AD,MU,N,87150
A5EB03E23FCFF6A0E040640A040252AD,Teknisi Siaran Pratama,58,A5EB03E23DB0F6A0E040640A040252AD,PY,O,01807
A5EB03E23FCEF6A0E040640A040252AD,Teknisi Siaran Muda / Ahli Muda,58,A5EB03E23DB0F6A0E040640A040252AD,MU,O,01806
A5EB03E23FCDF6A0E040640A040252AD,Teknisi Siaran Madya,60,A5EB03E23DB0F6A0E040640A040252AD,MA,O,01805
88D10C558978AEECE050640A29037FE4,Teknisi Siaran Ahli Madya,60,A5EB03E23DB0F6A0E040640A040252AD,MA,N,87149
A5EB03E23FCCF6A0E040640A040252AD,Teknisi Siaran Utama Pratama,58,A5EB03E23DB0F6A0E040640A040252AD,UT,O,01804
A5EB03E23F8DF6A0E040640A040252AD,Teknisi Siaran Utama Muda / Ahli Muda,58,A5EB03E23DB0F6A0E040640A040252AD,UT,O,01803
A5EB03E23F82F6A0E040640A040252AD,Penyuluh Keluarga Berencana Pelaksana Pemula,58,A5EB03E23DB1F6A0E040640A040252AD,PM,O,04821
A5EB03E23EACF6A0E040640A040252AD,Penyuluh Keluarga Berencana Ahli Pertama,58,A5EB03E23DB1F6A0E040640A040252AD,PT,N,04817
ff80808133c482180133d3651a1930b3,Guru Pembina Utama Muda,60,A5EB03E23DCFF6A0E040640A040252AD,MU,X,00414
A5EB03E23F3CF6A0E040640A040252AD,Guru Utama Muda,60,A5EB03E23DCFF6A0E040640A040252AD,MU,X,00403
